id,abreviacion,nombre,domicilio,codigoPostal,numeroLongitud,numeroLatitud,entidad,estado,institucion,jurisdicciones_id,localidad,municipios_id,tipologia,nivelAtencion,activo
CSIMO000795,NULL,SEÑOR DEL POZO,DOMICILIO CONOCIDO,30107,-92.1127,16.2974,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,SEÑOR DEL POZO,19,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000800,NULL,ZARAGOZA LA MONTAÑA,DOMICILIO CONOCIDO,30103,-92.2054,16.4153,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,ZARAGOZA LA MONTAÑA,19,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000812,NULL,YALTZI TRES LAGUNAS,DOMICILIO CONOCIDO,30105,-92.2586,16.2975,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,YALTZI TRES LAGUNAS,19,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000824,NULL,VILLAHERMOSA YALUMÁ,DOMICILIO CONOCIDO,30100,-92.0722,16.3364,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,VILLAHERMOSA YALUMA,19,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000836,NULL,RIZO DE ORO,DOMICILIO CONOCIDO,30364,-92.4818,15.9687,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,RIZO DE ORO,20,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000841,NULL,LA TIGRILLA,DOMICILIO CONOCIDO,30362,-92.8529,15.989,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,LA TIGRILLA,20,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000853,NULL,IGNACIO ZARAGOZA (LA CONCORDIA),DOMICILIO CONOCIDO,30362,-92.5868,16.0275,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,4,IGNACIO ZARAGOZA,20,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000865,NULL,ÁNGEL ALBINO CORZO (GUADALUPE),DOMICILIO CONOCIDO,29633,-93.2742,17.126,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,ANGEL ALBINO CORZO (GUADALUPE),21,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000870,NULL,IGNACIO ZARAGOZA (COPAINALÁ),DOMICILIO CONOCIDO,29626,-93.3499,17.0575,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,IGNACIO ZARAGOZA,21,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000882,NULL,LA NUEVA,DOMICILIO CONOCIDO,29625,-93.1661,17.0494,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,LA NUEVA,21,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000894,NULL,CHALCHIHUITÁN,DOMICILIO CONOCIDO,29850,-92.6173,16.9643,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,CHALCHIHUITAN,22,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000906,NULL,CANTEAL,DOMICILIO CONOCIDO,29851,-92.5908,17.0023,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,CANTEAL,22,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000911,NULL,JOLITONTIC,DOMICILIO CONOCIDO,29853,-92.6386,17.0484,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,JOLITONTIC,22,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000923,NULL,JOLTEALAL,DOMICILIO CONOCIDO,29855,-92.6215,17.0755,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,JOLTEALAL,22,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000935,NULL,CHAMULA,DOMICILIO CONOCIDO,29320,-92.6882,16.7878,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,CHAMULA,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000940,NULL,BAUTISTA CHICO,DOMICILIO CONOCIDO,29323,-92.7145,16.8001,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,BAUTISTA CHICO,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000952,NULL,CHICUMTANTIC,DOMICILIO CONOCIDO,99999,-92.6053,16.8656,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,CHICUMTANTIC,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000964,NULL,EPALCHÉN,DOMICILIO CONOCIDO,29320,-92.6964,16.8914,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,EPALCHEN,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000976,NULL,MILPOLETA,DOMICILIO CONOCIDO,29320,-92.6608,16.7725,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,MILPOLETA,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000981,NULL,LAS OLLAS,DOMICILIO CONOCIDO,29320,-92.5524,16.78,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,LAS OLLAS,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO000993,NULL,EL POZO (CHAMULA),DOMICILIO CONOCIDO,29320,-92.572,16.8518,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,EL POZO,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001005,NULL,SACTZU,DOMICILIO CONOCIDO,99999,-92.6086,16.7961,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,SACTZU,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001010,NULL,YAALHICHÍN,DOMICILIO CONOCIDO,29320,-92.675,16.8411,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,YAALHICHIN,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001022,NULL,YALTEM,DOMICILIO CONOCIDO,29330,-92.79,16.8439,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,YALTEM,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001034,NULL,YALVANTÉ,DOMICILIO CONOCIDO,29320,-92.7798,16.8065,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,YALVANTE,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001046,NULL,YITIC,DOMICILIO CONOCIDO,29329,-92.6274,16.8544,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,YITIC,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001051,NULL,SHUCUTÓN,DOMICILIO CONOCIDO,99999,-92.6511,16.8323,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,SHUCUTON,23,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001063,NULL,SAXCHILBALTÉ,DOMICILIO CONOCIDO,99999,-92.0878,16.6863,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,SAKCHILBATE,24,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001075,NULL,FRONTERA MEXIQUITO,DOMICILIO CONOCIDO,99999,-92.1656,16.5388,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,FRONTERA MEXIQUITO,24,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001080,NULL,CHAPULTENANGO,DOMICILIO CONOCIDO,29690,-93.1295,17.3397,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,5,CHAPULTENANGO,25,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001092,NULL,SANTA MARTHA (CHENALHÓ),DOMICILIO CONOCIDO,99999,-92.6791,16.9306,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,SANTA MARTHA,26,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001104,NULL,MIGUEL UTRILLA (LOS CHORROS),DOMICILIO CONOCIDO,99999,-92.4797,16.9428,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,MIGUEL UTRILLA (LOS CHORROS),26,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001116,NULL,PECHIQUIL,DOMICILIO CONOCIDO,29876,-92.5483,16.9989,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,PECHIQUIL,26,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001121,NULL,SHUNUCH,DOMICILIO CONOCIDO,29873,-92.5839,16.9069,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,SHUNUCH,26,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001133,NULL,TAKIUKUM,DOMICILIO CONOCIDO,29872,-92.5375,16.925,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,TAKIUKUM,26,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001145,NULL,GALECIO NARCÍA,DOMICILIO CONOCIDO,29178,-93.0199,16.5858,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,GALECIO NARCIA,27,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001150,NULL,JULIÁN GRAJALES (CHIAPA DE CORZO),DOMICILIO CONOCIDO,29180,-92.9699,16.4864,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,JULIAN GRAJALES,27,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001162,NULL,NICOLÁS BRAVO (CHIAPA DE CORZO),DOMICILIO CONOCIDO,29180,-92.9919,16.5104,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,NICOLAS BRAVO,27,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001174,NULL,EL PALMAR (SAN GABRIEL),DOMICILIO CONOCIDO,29166,-93.0163,16.8455,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,EL PALMAR (SAN GABRIEL),27,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001186,NULL,NUEVO CARMEN TONAPAC,DOMICILIO CONOCIDO,29160,-92.9579,16.6971,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,NUEVO CARMEN TONAPAC,27,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001191,NULL,SALVADOR URBINA (CHIAPA DE CORZO),DOMICILIO CONOCIDO,29169,-93.0023,16.6333,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,SALVADOR URBINA,27,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001203,NULL,CHIAPILLA,DOMICILIO CONOCIDO,29390,-92.7228,16.5706,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,CHIAPILLA,28,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001215,NULL,CHICOASÉN,DOMICILIO CONOCIDO,29640,-93.1069,16.9688,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,1,CHICOASEN,29,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001220,NULL,CHICOMUSELO,DOMICILIO CONOCIDO,30120,-92.2848,15.7399,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,CHICOMUSELO,30,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001232,NULL,NUEVA AMÉRICA,DOMICILIO CONOCIDO,30129,-92.3065,15.9229,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,NUEVA AMERICA,30,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001244,NULL,PABLO L. SIDAR,DOMICILIO CONOCIDO,30120,-92.2794,15.8317,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,PABLO L. SIDAR,30,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001256,NULL,UNIÓN BUENAVISTA (CHICOMUSELO),DOMICILIO CONOCIDO,30120,-92.5433,15.7946,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,UNION BUENAVISTA,30,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001261,NULL,BENITO JUÁREZ (CHICOMUSELO),DOMICILIO CONOCIDO,30120,-92.3758,15.8959,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,BENITO JUAREZ,30,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001273,NULL,CHICH 2A. SECCIÓN,DOMICILIO CONOCIDO,29947,-92.1653,17.1664,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,CHICH 2DA. SECCION,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001285,NULL,GUAQUITEPEC,DOMICILIO CONOCIDO,29945,-92.2879,16.9797,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,GUAQUITEPEC,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001290,NULL,GUADALUPE PAXILÁ,DOMICILIO CONOCIDO,29944,-92.0318,17.1183,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,GUADALUPE PAXILA,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001302,NULL,TACUBA NUEVA,DOMICILIO CONOCIDO,29948,-92.371,17.0908,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,TACUBA NUEVA,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001314,NULL,XOTXOTJÁ LAS CANCHAS,DOMICILIO CONOCIDO,29940,-92.116,17.0051,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,XOTXOTJA LAS CANCHAS,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001326,NULL,TZAJALÁ,DOMICILIO CONOCIDO,29940,-92.2489,17.1392,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,TZAJALA,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001331,NULL,ALÁN-SAC JÚN,DOMICILIO CONOCIDO,29942,-92.0541,17.1926,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,ALAN-SAC'JUN,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001343,NULL,PIQUINTEEL,DOMICILIO CONOCIDO,29949,-92.0694,17.2331,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,PIQUINTEEL,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001355,NULL,JET-JA,DOMICILIO CONOCIDO,29943,-91.9277,17.0682,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,JET-JA,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001360,NULL,CACUALÁ ZOTETIC,DOMICILIO CONOCIDO,29943,-92.0969,17.0702,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,CENTRO CACUALA,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001372,NULL,SAN JOSÉ PATHUITZ,DOMICILIO CONOCIDO,29956,-91.6616,17.1856,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,SAN JOSE PATHUITZ,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001384,NULL,SANTIAGO POJCOL,DOMICILIO CONOCIDO,29943,-91.9836,16.996,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,9,SANTIAGO POJCOL,31,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001396,NULL,CINTALAPA (ESCUINTLA),DOMICILIO CONOCIDO,30650,-92.613,15.3399,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,CINTALAPA,32,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001401,NULL,HOJA BLANCA,DOMICILIO CONOCIDO,30613,-92.4581,15.3569,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,HOJA BLANCA,32,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001413,NULL,JALAPA,DOMICILIO CONOCIDO,99999,-92.5289,15.375,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,JALAPA,32,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001425,NULL,NUEVA FRANCIA,DOMICILIO CONOCIDO,99999,-92.5889,15.3706,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,NUEVA FRANCIA,32,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001430,NULL,SAN ANTONIO MIRAMAR,DOMICILIO CONOCIDO,30607,-92.4572,15.3819,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,SAN ANTONIO MIRAMAR,32,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001442,NULL,SAN JUAN PANAMÁ,DOMICILIO CONOCIDO,30680,-92.5031,15.4119,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,SAN JUAN PANAMA,32,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001454,NULL,VEGA DE JUÁREZ,DOMICILIO CONOCIDO,30880,-92.4889,15.3839,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,VEGA DE JUAREZ,32,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001466,NULL,GUADALUPE GRIJALVA,DOMICILIO CONOCIDO,30147,-92.1629,15.6981,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,GUADALUPE GRIJALVA,34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001471,NULL,JOAQUÍN MIGUEL GUTIÉRREZ (QUESPALA),DOMICILIO CONOCIDO,30154,-91.9474,15.8153,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,JOAQUIN MIGUEL GUTIERREZ (QUESPALA),34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001483,NULL,NUEVA LIBERTAD (FRONTERA COMALAPA),DOMICILIO CONOCIDO,30140,-92.2021,15.7541,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,NUEVA LIBERTAD,34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001495,NULL,NUEVO MAZAPA,DOMICILIO CONOCIDO,30148,-92.1401,15.7761,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,NUEVO MAZAPA,34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001500,NULL,PASO HONDO,DOMICILIO CONOCIDO,30153,-92.0173,15.682,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,PASO HONDO,34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001512,NULL,DR. RODULFO FIGUEROA (TIERRA BLANCA),DOMICILIO CONOCIDO,30154,-92.0621,15.8506,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,DOCTOR RODULFO FIGUEROA (TIERRA BLANCA),34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001524,NULL,SAN CARALAMPIO (FRONTERA COMALAPA),DOMICILIO CONOCIDO,30154,-92.034,15.8283,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,SAN CARALAMPIO,34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001536,NULL,SINALOA,DOMICILIO CONOCIDO,30154,-92.1288,15.8912,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,SINALOA,34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001541,NULL,SABINALITO,DOMICILIO CONOCIDO,30153,-91.9853,15.7017,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,3,SABINALITO,34,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001553,NULL,EJIDO FRANCISCO I. MADERO,DOMICILIO CONOCIDO,30607,-92.2013,14.7243,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,EJIDO FRANCISCO I. MADERO,35,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001565,NULL,IGNACIO ZARAGOZA (FRONTERA HIDALGO),DOMICILIO CONOCIDO,30603,-92.1704,14.739,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,IGNACIO ZARAGOZA,35,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001570,NULL,LA GRANDEZA (LA GRANDEZA),DOMICILIO CONOCIDO,30960,-92.2262,15.5092,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,10,LA GRANDEZA,36,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001582,NULL,LLANO GRANDE (LA GRANDEZA),DOMICILIO CONOCIDO,30967,-92.2316,15.4733,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,10,LLANO GRANDE,36,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001594,NULL,HUEHUETÁN,DOMICILIO CONOCIDO,30802,-92.3874,15.0152,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,HUEHUETAN ESTACION FFCC,37,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001606,NULL,CHAMULAPITA,DOMICILIO CONOCIDO,30766,-92.3688,15.0679,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,CHAMULAPITA,37,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001611,NULL,GUADALUPE (HUEHUETÁN),DOMICILIO CONOCIDO,30584,-92.3374,14.9798,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,GUADALUPE,37,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001623,NULL,NUEVA VICTORIA,DOMICILIO CONOCIDO,30583,-92.4742,15.0192,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,NUEVA VICTORIA,37,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001635,NULL,PLAN DE AYALA (HUEHUETÁN),DOMICILIO CONOCIDO,30583,-92.4767,14.983,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,PLAN DE AYALA,37,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001640,NULL,TEPEHUITZ,DOMICILIO CONOCIDO,30817,-92.3393,15.0631,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,TEPEHUITZ,37,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001652,NULL,CANTÓN EL TÍVOLI,DOMICILIO CONOCIDO,30750,-92.3339,15.0064,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,7,CANTON EL TIVOLI,37,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001664,NULL,HUIXTÁN,DOMICILIO CONOCIDO,29470,-92.4546,16.7113,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,HUIXTAN,38,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001676,NULL,ADOLFO LÓPEZ MATEOS (HUIXTÁN),DOMICILIO CONOCIDO,29470,-92.4149,16.7531,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,ADOLFO LOPEZ MATEOS,38,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001681,NULL,CARMEN YALCHUCH,DOMICILIO CONOCIDO,29471,-92.3624,16.6439,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,CARMEN YALCHUCH,38,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
CSIMO001693,NULL,LA LIBERTAD (HUIXTÁN),DOMICILIO CONOCIDO,29470,-92.3516,16.7147,CHIAPAS,EN OPERACION,INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR,2,LA LIBERTAD,38,UNIDAD MÉDICA RURAL,PRIMER NIVEL,1
